

wavelength(nm), Y
1560, -21.7931
1559.99, -20.3222
1559.98, -15.0504
1559.97, -11.5788
1559.96, -9.31313
1559.95, -7.87055
1559.94, -7.0831
1559.93, -6.87122
1559.92, -7.19479
1559.91, -8.04702
1559.9, -9.47678
1559.89, -11.6422
1559.88, -14.9287
1559.87, -19.9661
1559.86, -21.6717
1559.85, -16.132
1559.84, -12.1492
1559.83, -9.6037
1559.82, -8.00545
1559.81, -7.11829
1559.8, -6.81448
1559.79, -7.01962
1559.78, -7.70465
1559.77, -8.90096
1559.76, -10.738
1559.75, -13.5311
1559.74, -17.9174
1559.73, -22.0574
1559.72, -17.2951
1559.71, -12.7786
1559.7, -9.94247
1559.69, -8.18433
1559.68, -7.18318
1559.67, -6.76284
1559.66, -6.82334
1559.65, -7.32378
1559.64, -8.28714
1559.63, -9.82447
1559.62, -12.1992
1559.61, -15.9658
1559.6, -21.0901
1559.59, -18.6003
1559.58, -13.5825
1559.57, -10.4226
1559.56, -8.47827
1559.55, -7.33349
1559.54, -6.76715
1559.53, -6.66136
1559.51, -6.96954
1559.5, -7.71082
1559.49, -8.98408
1559.48, -11.0143
1559.47, -14.2665
1559.46, -19.3159
1559.45, -19.9695
1559.44, -14.6814
1559.43, -11.1382
1559.42, -8.96079
1559.41, -7.63413
1559.4, -6.89354
1559.39, -6.60644
1559.38, -6.72269
1559.37, -7.25949
1559.36, -8.30728
1559.35, -10.0618
1559.34, -12.9089
1559.33, -17.5084
1559.32, -20.9913
1559.31, -16.155
1559.3, -12.1523
1559.29, -9.67796
1559.28, -8.12577
1559.27, -7.18374
1559.26, -6.70359
1559.25, -6.63147
1559.24, -6.9833
1559.23, -7.84299
1559.22, -9.38146
1559.21, -11.9152
1559.2, -16.0247
1559.19, -21.0855
1559.18, -17.9825
1559.17, -13.4637
1559.16, -10.6139
1559.15, -8.78749
1559.14, -7.61652
1559.13, -6.93312
1559.12, -6.67832
1559.11, -6.86632
1559.1, -7.57372
1559.09, -8.94576
1559.08, -11.2337
1559.07, -14.9013
1559.06, -20.2648
1559.05, -19.9671
1559.04, -15.0029
1559.03, -11.6902
1559.02, -9.53884
1559.01, -8.11436
1559, -7.22294
1558.99, -6.79759
1558.98, -6.84777
1558.97, -7.43752
1558.96, -8.68016
1558.95, -10.7626
1558.94, -14.0366
1558.93, -19.0442
1558.92, -21.6355
1558.91, -16.6667
1558.9, -12.8077
1558.89, -10.2841
1558.88, -8.59018
1558.87, -7.49671
1558.86, -6.92261
1558.85, -6.86508
1558.84, -7.36546
1558.83, -8.49736
1558.82, -10.3875
1558.81, -13.2964
1558.8, -17.7444
1558.79, -22.2822
1558.78, -18.35
1558.77, -13.8929
1558.76, -10.9575
1558.75, -8.98958
1558.74, -7.71143
1558.72, -7.01648
1558.71, -6.87711
1558.7, -7.30075
1558.69, -8.31854
1558.68, -10.0087
1558.67, -12.5661
1558.66, -16.4338
1558.65, -21.5901
1558.64, -19.9285
1558.63, -14.9219
1558.62, -11.5435
1558.61, -9.30666
1558.6, -7.86664
1558.59, -7.07451
1558.58, -6.86389
1558.57, -7.2025
1558.56, -8.08549
1558.55, -9.55897
1558.54, -11.7752
1558.53, -15.1015
1558.52, -20.0087
1558.51, -21.1624
1558.5, -15.9236
1558.49, -12.0802
1558.48, -9.58113
1558.47, -7.99633
1558.46, -7.11491
1558.45, -6.82278
1558.44, -7.05166
1558.43, -7.7735
1558.42, -9.01699
1558.41, -10.9079
1558.4, -13.7525
1558.39, -18.1101
1558.38, -21.6104
1558.37, -16.9725
1558.36, -12.6566
1558.35, -9.89224
1558.34, -8.16255
1558.33, -7.17893
1558.32, -6.77929
1558.31, -6.86904
1558.3, -7.40809
1558.29, -8.41819
1558.28, -10.0086
1558.27, -12.4389
1558.26, -16.2288
1558.25, -20.9267
1558.24, -18.1477
1558.23, -13.3939
1558.22, -10.3376
1558.21, -8.43817
1558.2, -7.32104
1558.19, -6.78106
1558.18, -6.70652
1558.17, -7.05276
1558.16, -7.83903
1558.15, -9.16379
1558.14, -11.2508
1558.13, -14.5504
1558.12, -19.4223
1558.11, -19.4291
1558.1, -14.4196
1558.09, -11.0179
1558.08, -8.90204
1558.07, -7.61113
1558.06, -6.90018
1558.05, -6.64463
1558.04, -6.79777
1558.03, -7.37817
1558.02, -8.47666
1558.01, -10.2887
1558, -13.1946
1557.99, -17.7623
1557.98, -20.5351
1557.97, -15.8257
1557.96, -12.0042
1557.95, -9.60735
1557.94, -8.09689
1557.93, -7.18595
1557.92, -6.73676
1557.91, -6.70051
1557.9, -7.09553
1557.89, -8.00649
1557.88, -9.60382
1557.86, -12.2015
1557.85, -16.3449
1557.84, -20.9375
1557.83, -17.6054
1557.82, -13.2975
1557.81, -10.5393
1557.8, -8.75812
1557.79, -7.61794
1557.78, -6.96421
1557.77, -6.74468
1557.76, -6.97674
1557.75, -7.73738
1557.74, -9.16994
1557.73, -11.5228
1557.72, -15.2481
1557.71, -20.4332
1557.7, -19.5914
1557.69, -14.8231
1557.68, -11.6124
1557.67, -9.50727
1557.66, -8.11192
1557.65, -7.24898
1557.64, -6.85961
1557.63, -6.95652
1557.62, -7.60252
1557.61, -8.90638
1557.6, -11.0506
1557.59, -14.3843
1557.58, -19.3726
1557.57, -21.3769
1557.56, -16.4747
1557.55, -12.7211
1557.54, -10.243
1557.53, -8.57682
1557.52, -7.5125
1557.51, -6.97782
1557.5, -6.97184
1557.49, -7.53162
1557.48, -8.7232
1557.47, -10.6679
1557.46, -13.6277
1557.45, -18.1108
1557.44, -22.2913
1557.43, -18.1622
1557.42, -13.7952
1557.41, -10.901
1557.4, -8.95941
1557.39, -7.71285
1557.38, -7.06239
1557.37, -6.97885
1557.36, -7.46148
1557.35, -8.53206
1557.34, -10.2642
1557.33, -12.8567
1557.32, -16.7632
1557.31, -21.8322
1557.3, -19.7842
1557.29, -14.8119
1557.28, -11.4656
1557.27, -9.25482
1557.26, -7.85081
1557.25, -7.10809
1557.24, -6.954
1557.23, -7.34559
1557.22, -8.26932
1557.21, -9.7689
1557.2, -12.0021
1557.19, -15.3524
1557.18, -20.2971
1557.17, -21.1505
1557.16, -15.8197
1557.15, -11.9887
1557.14, -9.51415
1557.13, -7.9684
1557.12, -7.13705
1557.11, -6.89592
1557.1, -7.1662
1557.09, -7.91338
1557.08, -9.16624
1557.07, -11.0564
1557.06, -13.9057
1557.05, -18.3161
1557.04, -21.8008
1557.03, -16.9223
1557.02, -12.5755
1557.01, -9.82675
1557, -8.13254
1556.99, -7.19196
1556.98, -6.83123
1556.97, -6.94735
1556.96, -7.49668
1556.95, -8.50193
1556.94, -10.0776
1556.93, -12.4959
1556.91, -16.3174
1556.9, -21.2092
1556.89, -18.2371
1556.88, -13.369
1556.87, -10.3051
1556.86, -8.42799
1556.85, -7.34011
1556.84, -6.8238
1556.83, -6.76079
1556.82, -7.10428
1556.81, -7.8747
1556.8, -9.1747
1556.79, -11.2377
1556.78, -14.5445
1556.77, -19.6185
1556.76, -19.7678
1556.75, -14.5189
1556.74, -11.061
1556.73, -8.9424
1556.72, -7.6608
1556.71, -6.95627
1556.7, -6.69797
1556.69, -6.83721
1556.68, -7.39326
1556.67, -8.46012
1556.66, -10.2403
1556.65, -13.1341
1556.64, -17.8265
1556.63, -21.1307
1556.62, -16.1267
1556.61, -12.1645
1556.6, -9.72497
1556.59, -8.1976
1556.58, -7.27357
1556.57, -6.80707
1556.56, -6.74646
1556.55, -7.11004
1556.54, -7.98457
1556.53, -9.54492
1556.52, -12.116
1556.51, -16.3084
1556.5, -21.5217
1556.49, -18.179
1556.48, -13.6019
1556.47, -10.7432
1556.46, -8.91205
1556.45, -7.73681
1556.44, -7.0509
1556.43, -6.79754
1556.42, -6.99287
1556.41, -7.71397
1556.4, -9.10555
1556.39, -11.4191
1556.38, -15.1356
1556.37, -20.7118
1556.36, -20.4666
1556.35, -15.2841
1556.34, -11.8923
1556.33, -9.69667
1556.32, -8.24245
1556.31, -7.33315
1556.3, -6.90245
1556.29, -6.95949
1556.28, -7.56455
1556.27, -8.82345
1556.26, -10.9153
1556.25, -14.1971
1556.24, -19.3223
1556.23, -22.4098
1556.22, -17.1051
1556.21, -13.0632
1556.2, -10.4469
1556.19, -8.69809
1556.18, -7.57605
1556.17, -6.9958
1556.16, -6.94862
1556.15, -7.46478
1556.14, -8.60367
1556.13, -10.4801
1556.12, -13.354
1556.11, -17.8103
1556.1, -22.9944
1556.09, -18.9791
1556.08, -14.194
1556.07, -11.1067
1556.06, -9.06012
1556.05, -7.74766
1556.04, -7.04927
1556.03, -6.92219
1556.02, -7.35514
1556.01, -8.36192
1556, -10.0098
1555.99, -12.4918
1555.98, -16.2839
1555.97, -21.8344
1555.96, -20.7868
1555.95, -15.2886
1555.94, -11.6827
1555.93, -9.34272
1555.92, -7.86427
1555.91, -7.06896
1555.9, -6.86478
1555.89, -7.19653
1555.88, -8.04367
1555.87, -9.445
1555.86, -11.5516
1555.85, -14.7451
1555.84, -19.7466
1555.82, -22.1572
1555.81, -16.415
1555.8, -12.2428
1555.79, -9.60942
1555.78, -7.97673
1555.77, -7.08333
1555.76, -6.7813
1555.75, -6.97981
1555.74, -7.63886
1555.73, -8.78351
1555.72, -10.5387
1555.71, -13.2148
1555.7, -17.4812
1555.69, -22.267
1555.68, -17.6845
1555.67, -12.9062
1555.66, -9.95899
1555.65, -8.15872
1555.64, -7.14192
1555.63, -6.70759
1555.62, -6.74105
1555.61, -7.19385
1555.6, -8.08539
1555.59, -9.52393
1555.58, -11.7677
1555.57, -15.3761
1555.56, -20.7816
1555.55, -19.1706
1555.54, -13.8247
1555.53, -10.5095
1555.52, -8.50027
1555.51, -7.31919
1555.5, -6.71698
1555.49, -6.56268
1555.48, -6.80422
1555.47, -7.45866
1555.46, -8.62322
1555.45, -10.5184
1555.44, -13.6022
1555.43, -18.6393
1555.42, -20.6751
1555.41, -15.1449
1555.4, -11.3718
1555.39, -9.0886
1555.38, -7.69524
1555.37, -6.89311
1555.36, -6.53607
1555.35, -6.56901
1555.34, -7.00775
1555.33, -7.94222
1555.32, -9.56469
1555.31, -12.249
1555.3, -16.7037
1555.29, -21.4468
1555.28, -16.9404
1555.27, -12.6032
1555.26, -9.96105
1555.25, -8.30143
1555.24, -7.26741
1555.23, -6.69415
1555.22, -6.5222
1555.21, -6.76673
1555.2, -7.51228
1555.19, -8.92677
1555.18, -11.311
1555.17, -15.2322
1555.16, -20.8978
1555.15, -19.1184
1555.14, -14.1699
1555.13, -11.0663
1555.12, -9.08026
1555.11, -7.78156
1555.1, -6.98004
1555.09, -6.60987
1555.08, -6.68483
1555.07, -7.28229
1555.06, -8.54249
1555.05, -10.6955
1555.04, -14.1654
1555.03, -19.5792
1555.02, -21.2752
1555.01, -15.9645
1555, -12.2888
1554.99, -9.91532
1554.98, -8.32461
1554.97, -7.29178
1554.96, -6.74046
1554.95, -6.67863
1554.94, -7.16833
1554.93, -8.31218
1554.92, -10.2695
1554.91, -13.343
1554.9, -18.1365
1554.89, -22.5482
1554.88, -17.8585
1554.87, -13.5155
1554.86, -10.6992
1554.85, -8.80128
1554.84, -7.54871
1554.83, -6.84599
1554.82, -6.6844
1554.81, -7.09649
1554.8, -8.13741
1554.79, -9.90274
1554.78, -12.6054
1554.77, -16.7394
1554.76, -22.1894
1554.75, -19.7121
1554.74, -14.6834
1554.73, -11.3774
1554.72, -9.17052
1554.71, -7.72272
1554.7, -6.90337
1554.69, -6.66999
1554.68, -7.01205
1554.67, -7.93682
1554.66, -9.49306
1554.65, -11.8357
1554.64, -15.358
1554.63, -20.5894
1554.62, -21.2708
1554.61, -15.7911
1554.6, -11.9587
1554.59, -9.45007
1554.58, -7.83485
1554.57, -6.92405
1554.56, -6.62434
1554.55, -6.87829
1554.54, -7.65715
1554.52, -8.98258
1554.51, -10.9755
1554.5, -13.9532
1554.49, -18.5334
1554.48, -21.983
1554.47, -16.8907
1554.46, -12.5127
1554.45, -9.70846
1554.44, -7.94293
1554.43, -6.94371
1554.42, -6.55831
1554.41, -6.69045
1554.4, -7.291
1554.39, -8.37114
1554.38, -10.0327
1554.37, -12.538
1554.36, -16.442
1554.35, -21.2808
1554.34, -18.0525
1554.33, -13.1611
1554.32, -10.0514
1554.31, -8.12718
1554.3, -7.01568
1554.29, -6.5086
1554.28, -6.48428
1554.27, -6.88587
1554.26, -7.72175
1554.25, -9.0829
1554.24, -11.1926
1554.23, -14.5208
1554.22, -19.4936
1554.21, -19.2668
1554.2, -14.0563
1554.19, -10.6023
1554.18, -8.48102
1554.17, -7.21573
1554.16, -6.54908
1554.15, -6.34317
1554.14, -6.53904
1554.13, -7.14535
1554.12, -8.24655
1554.11, -10.0379
1554.1, -12.9137
1554.09, -17.4962
1554.08, -20.2524
1554.07, -15.3378
1554.06, -11.4757
1554.05, -9.09562
1554.04, -7.62768
1554.03, -6.76767
1554.02, -6.36367
1554.01, -6.35537
1554, -6.75261
1553.99, -7.63615
1553.98, -9.1802
1553.97, -11.7146
1553.96, -15.8225
1553.95, -20.477
1553.94, -17.0556
1553.93, -12.7285
1553.92, -10.0084
1553.91, -8.28265
1553.9, -7.19541
1553.89, -6.57813
1553.88, -6.36809
1553.87, -6.57683
1553.86, -7.28279
1553.85, -8.64118
1553.84, -10.922
1553.83, -14.6043
1553.82, -19.8286
1553.81, -19.0632
1553.8, -14.314
1553.79, -11.1584
1553.78, -9.11371
1553.77, -7.76448
1553.76, -6.92027
1553.75, -6.51434
1553.74, -6.55927
1553.73, -7.12893
1553.72, -8.35401
1553.71, -10.4417
1553.7, -13.7559
1553.69, -18.7666
1553.68, -20.9114
1553.67, -16.1017
1553.66, -12.4146
1553.65, -9.99042
1553.64, -8.35109
1553.63, -7.27671
1553.62, -6.69307
1553.61, -6.60925
1553.6, -7.08503
1553.59, -8.21407
1553.58, -10.1365
1553.57, -13.1136
1553.56, -17.629
1553.55, -21.8794
1553.54, -17.9353
1553.53, -13.6498
1553.52, -10.7945
1553.51, -8.85146
1553.5, -7.5609
1553.49, -6.83295
1553.48, -6.66128
1553.47, -7.07515
1553.46, -8.11921
1553.45, -9.87194
1553.44, -12.5181
1553.43, -16.4765
1553.42, -21.5272
1553.41, -19.649
1553.4, -14.7915
1553.39, -11.4668
1553.38, -9.22288
1553.37, -7.74562
1553.36, -6.91323
1553.35, -6.68471
1553.34, -7.04331
1553.33, -7.98432
1553.32, -9.54224
1553.31, -11.854
1553.3, -15.2702
1553.29, -20.174
1553.28, -20.9949
1553.27, -15.8338
1553.26, -12.0172
1553.25, -9.48719
1553.24, -7.85742
1553.23, -6.94966
1553.22, -6.66945
1553.21, -6.95058
1553.2, -7.75265
1553.19, -9.08755
1553.18, -11.066
1553.17, -13.9831
1553.16, -18.3649
1553.15, -21.5498
1553.14, -16.8298
1553.13, -12.5204
1553.12, -9.71921
1553.11, -7.95832
1553.1, -6.97774
1553.09, -6.62217
1553.08, -6.78688
1553.07, -7.41418
1553.06, -8.50893
1553.05, -10.168
1553.04, -12.6442
1553.03, -16.4487
1553.02, -20.9442
1553.01, -17.8647
1553, -13.1066
1552.99, -10.0317
1552.98, -8.13271
1552.97, -7.05283
1552.96, -6.58193
1552.95, -6.59253
1552.94, -7.02272
1552.93, -7.87769
1552.92, -9.24665
1552.91, -11.3506
1552.9, -14.6453
1552.89, -19.4243
1552.88, -18.9816
1552.87, -13.9408
1552.86, -10.5577
1552.85, -8.48166
1552.84, -7.25805
1552.83, -6.63169
1552.82, -6.46256
1552.81, -6.68958
1552.8, -7.32039
1552.78, -8.43971
1552.77, -10.2447
1552.76, -13.1314
1552.75, -17.6733
1552.74, -20.0248
1552.73, -15.1769
1552.72, -11.4183
1552.71, -9.10091
1552.7, -7.68221
1552.69, -6.86548
1552.68, -6.5004
1552.67, -6.5269
1552.66, -6.9553
1552.65, -7.86784
1552.64, -9.44284
1552.63, -12.0191
1552.62, -16.181
1552.61, -20.5642
1552.6, -16.8792
1552.59, -12.6659
1552.58, -10.0223
1552.57, -8.35134
1552.56, -7.30964
1552.55, -6.73373
1552.54, -6.56322
1552.53, -6.81112
1552.52, -7.55782
1552.51, -8.96273
1552.5, -11.3066
1552.49, -15.0901
1552.48, -20.3115
1552.47, -18.9366
1552.46, -14.2407
1552.45, -11.1696
1552.44, -9.18372
1552.43, -7.88246
1552.42, -7.08353
1552.41, -6.72422
1552.4, -6.81891
1552.39, -7.4421
1552.38, -8.72628
1552.37, -10.8879
1552.36, -14.3181
1552.35, -19.4895
1552.34, -20.9849
1552.33, -16.0011
1552.32, -12.3951
1552.31, -10.0336
1552.3, -8.44673
1552.29, -7.42495
1552.28, -6.89888
1552.27, -6.87798
1552.26, -7.41932
1552.25, -8.61479
1552.24, -10.6113
1552.23, -13.6981
1552.22, -18.4186
1552.21, -22.3579
1552.2, -17.8057
1552.19, -13.5717
1552.18, -10.7849
1552.17, -8.90395
1552.16, -7.67937
1552.15, -7.02472
1552.14, -6.92982
1552.13, -7.41631
1552.12, -8.52465
1552.11, -10.3407
1552.1, -13.0777
1552.09, -17.226
1552.08, -22.3903
1552.07, -19.547
1552.06, -14.6429
1552.05, -11.3917
1552.04, -9.22492
1552.03, -7.83169
1552.02, -7.08862
1552.01, -6.94488
1552, -7.37317
1551.99, -8.36635
1551.98, -9.96952
1551.97, -12.3476
1551.96, -15.9171
1551.95, -21.1299
1551.94, -21.079
1551.93, -15.6281
1551.92, -11.8821
1551.91, -9.44695
1551.9, -7.91892
1551.89, -7.10989
1551.88, -6.91157
1551.87, -7.2493
1551.86, -8.08531
1551.85, -9.44513
1551.84, -11.4654
1551.83, -14.4961
1551.82, -19.1898
1551.81, -22.0402
1551.8, -16.62
1551.79, -12.3527
1551.78, -9.65951
1551.77, -8.00998
1551.76, -7.12557
1551.75, -6.83835
1551.74, -7.04101
1551.73, -7.68324
1551.72, -8.7845
1551.71, -10.4645
1551.7, -13.0195
1551.69, -17.074
1551.68, -21.8203
1551.67, -17.762
1551.66, -12.9561
1551.65, -9.98678
1551.64, -8.19463
1551.63, -7.19674
1551.62, -6.77506
1551.61, -6.8049
1551.6, -7.23392
1551.59, -8.08112
1551.58, -9.45513
1551.57, -11.6112
1551.56, -15.0904
1551.55, -20.3367
1551.54, -19.1646
1551.53, -13.8763
1551.52, -10.569
1551.51, -8.58044
1551.5, -7.4178
1551.49, -6.82096
1551.48, -6.65509
1551.47, -6.86862
1551.46, -7.48146
1551.45, -8.595
1551.44, -10.4335
1551.43, -13.4522
1551.42, -18.4002
1551.41, -20.6721
1551.4, -15.2822
1551.39, -11.5316
1551.38, -9.26777
1551.37, -7.88351
1551.36, -7.07567
1551.35, -6.6985
1551.34, -6.70015
1551.33, -7.10175
1551.32, -8.00011
1551.31, -9.59469
1551.3, -12.2624
1551.29, -16.7037
1551.28, -21.5597
1551.27, -17.2262
1551.26, -12.9019
1551.25, -10.2632
1551.24, -8.59532
1551.23, -7.54046
1551.22, -6.93679
1551.21, -6.73043
1551.2, -6.94398
1551.19, -7.67046
1551.18, -9.08444
1551.17, -11.4867
1551.16, -15.436
1551.15, -21.1854
1551.14, -19.573
1551.13, -14.5969
1551.12, -11.4659
1551.11, -9.44759
1551.1, -8.11064
1551.09, -7.26952
1551.08, -6.86577
1551.07, -6.9217
1551.06, -7.52145
1551.05, -8.80561
1551.04, -10.9952
1551.03, -14.5003
1551.02, -19.9735
1551.01, -21.8749
1551, -16.4745
1550.99, -12.7268
1550.98, -10.2945
1550.97, -8.65124
1550.96, -7.57663
1550.95, -7.00188
1550.94, -6.94105
1550.93, -7.45557
1550.92, -8.63754
1550.91, -10.629
1550.9, -13.7183
1550.89, -18.5255
1550.88, -23.1803
1550.87, -18.4096
1550.86, -13.9348
1550.85, -11.0338
1550.84, -9.07685
1550.83, -7.79116
1550.82, -7.08479
1550.81, -6.94671
1550.8, -7.39711
1550.79, -8.47184
1550.78, -10.2489
1550.77, -12.9324
1550.76, -17.0283
1550.75, -22.6348
1550.74, -20.2898
1550.73, -15.0559
1550.72, -11.6401
1550.71, -9.37637
1550.7, -7.91305
1550.69, -7.11196
1550.68, -6.91527
1550.67, -7.29078
1550.66, -8.2263
1550.65, -9.76001
1550.64, -12.0453
1550.63, -15.4842
1550.62, -20.7306
1550.61, -21.857
1550.6, -16.1344
1550.59, -12.1629
1550.58, -9.60387
1550.57, -7.99083
1550.56, -7.1098
1550.55, -6.84124
1550.54, -7.10541
1550.53, -7.86117
1550.52, -9.1285
1550.51, -11.0317
1550.5, -13.8942
1550.49, -18.3913
1550.48, -22.4154
1550.47, -17.2763
1550.46, -12.7175
1550.45, -9.86151
1550.44, -8.10192
1550.43, -7.1236
1550.42, -6.7451
1550.41, -6.85469
1550.4, -7.39958
1550.39, -8.39419
1550.38, -9.94587
1550.37, -12.321
1550.36, -16.0967
1550.35, -21.2989
1550.34, -18.5965
1550.33, -13.4723
1550.32, -10.2852
1550.31, -8.34759
1550.3, -7.22963
1550.29, -6.6966
1550.28, -6.61835
1550.27, -6.93941
1550.26, -7.67345
1550.25, -8.91709
1550.24, -10.8967
1550.23, -14.0869
1550.22, -19.1481
1550.21, -20.0345
1550.2, -14.6137
1550.19, -11.0196
1550.18, -8.84103
1550.17, -7.52984
1550.16, -6.80292
1550.15, -6.51655
1550.14, -6.6143
1550.13, -7.1104
1550.12, -8.09508
1550.11, -9.76617
1550.1, -12.5131
1550.09, -17.0328
1550.08, -21.0177
1550.07, -16.2746
1550.06, -12.171
1550.05, -9.66526
1550.04, -8.1021
1550.03, -7.14523
1550.02, -6.63508
1550.01, -6.513
1550, -6.79436
1549.99, -7.56612
1549.98, -9.00408
1549.97, -11.4253
1549.96, -15.4089
1549.95, -20.7995
1549.94, -18.4231
1549.93, -13.7441
1549.92, -10.8038
1549.91, -8.92183
1549.9, -7.69611
1549.89, -6.94508
1549.88, -6.60602
1549.87, -6.69591
1549.86, -7.2989
1549.85, -8.56765
1549.84, -10.7492
1549.83, -14.2799
1549.82, -19.6655
1549.81, -20.7055
1549.8, -15.6281
1549.79, -12.1329
1549.78, -9.86072
1549.77, -8.32925
1549.76, -7.32616
1549.75, -6.78185
1549.74, -6.71274
1549.73, -7.19402
1549.72, -8.34439
1549.71, -10.3362
1549.7, -13.4753
1549.69, -18.3185
1549.68, -22.2827
1549.67, -17.6604
1549.66, -13.5023
1549.65, -10.7728
1549.64, -8.91059
1549.63, -7.66046
1549.62, -6.93951
1549.61, -6.75472
1549.6, -7.15692
1549.59, -8.21529
1549.58, -10.0286
1549.57, -12.8018
1549.56, -17.0005
1549.55, -22.2668
1549.54, -19.6671
1549.53, -14.8117
1549.52, -11.5677
1549.51, -9.36602
1549.5, -7.89213
1549.49, -7.03579
1549.48, -6.77625
1549.47, -7.1202
1549.46, -8.07989
1549.45, -9.69607
1549.44, -12.1086
1549.43, -15.6882
1549.42, -20.8667
1549.41, -21.3721
1549.4, -16.0348
1549.39, -12.2312
1549.38, -9.69509
1549.37, -8.03124
1549.36, -7.0776
1549.35, -6.76235
1549.34, -7.03657
1549.33, -7.86488
1549.32, -9.2543
1549.31, -11.3088
1549.3, -14.3267
1549.29, -18.8815
1549.28, -22.1969
1549.27, -17.2082
1549.26, -12.821
1549.25, -9.95975
1549.24, -8.13405
1549.23, -7.09873
1549.22, -6.71458
1549.21, -6.88245
1549.2, -7.53924
1549.19, -8.67902
1549.18, -10.3877
1549.17, -12.9114
1549.16, -16.7788
1549.15, -21.5187
1549.14, -18.3935
1549.13, -13.4573
1549.12, -10.2688
1549.11, -8.28481
1549.1, -7.15108
1549.09, -6.66021
1549.08, -6.67899
1549.07, -7.13421
1549.06, -8.01824
1549.05, -9.40768
1549.04, -11.5114
1549.03, -14.7812
1549.02, -19.6475
1549.01, -19.573
1549, -14.3074
1548.99, -10.7616
1548.98, -8.58804
1548.97, -7.31383
1548.96, -6.67186
1548.95, -6.50887
1548.94, -6.75009
1548.93, -7.38989
1548.92, -8.4997
1548.91, -10.2622
1548.9, -13.0586
1548.89, -17.5158
1548.88, -20.4439
1548.87, -15.5445
1548.86, -11.5819
1548.85, -9.15644
1548.84, -7.68813
1548.83, -6.85567
1548.82, -6.49069
1548.81, -6.51817
1548.8, -6.93481
1548.79, -7.80932
1548.78, -9.30568
1548.77, -11.7469
1548.76, -15.7229
1548.75, -20.4769
1548.74, -17.2593
1548.73, -12.8249
1548.72, -10.0612
1548.71, -8.33869
1548.7, -7.27844
1548.69, -6.69463
1548.68, -6.51032
1548.67, -6.72446
1548.66, -7.40501
1548.65, -8.70103
1548.64, -10.8836
1548.63, -14.4433
1548.62, -19.6753
1548.61, -19.3223
1548.6, -14.4731
1548.59, -11.2659
1548.58, -9.22104
1548.57, -7.89314
1548.56, -7.07268
1548.55, -6.67864
1548.54, -6.71213
1548.53, -7.23993
1548.52, -8.39337
1548.51, -10.3887
1548.5, -13.6039
1548.49, -18.5845
1548.48, -21.2366
1548.47, -16.3953
1548.46, -12.6334
1548.45, -10.1957
1548.44, -8.56435
1548.43, -7.49746
1548.42, -6.9067
1548.41, -6.79261
1548.4, -7.21401
1548.39, -8.27255
1548.38, -10.1211
1548.37, -13.0314
1548.36, -17.5198
1548.35, -22.2021
1548.34, -18.4134
1548.33, -14.0121
1548.32, -11.1176
1548.31, -9.16045
1548.3, -7.85456
1548.29, -7.09754
1548.28, -6.87995
1548.27, -7.23698
1548.26, -8.22457
1548.25, -9.93044
1548.24, -12.5418
1548.23, -16.4884
1548.22, -21.8049
1548.21, -20.3222
1548.2, -15.2983
1548.19, -11.8964
1548.18, -9.60929
1548.17, -8.0916
1548.16, -7.21247
1548.15, -6.93382
1548.14, -7.24756
1548.13, -8.1562
1548.12, -9.69532
1548.11, -11.9975
1548.1, -15.4147
1548.09, -20.457
1548.08, -21.8182
1548.07, -16.4634
1548.06, -12.5198
1548.05, -9.91478
1548.04, -8.22429
1548.03, -7.2642
1548.02, -6.9446
1548.01, -7.20326
1548, -7.99847
1547.99, -9.33618
1547.98, -11.3198
1547.97, -14.2428
1547.96, -18.6928
1547.95, -22.3971
1547.94, -17.5432
1547.93, -13.0474
1547.92, -10.1431
1547.91, -8.31334
1547.9, -7.28997
1547.89, -6.91615
1547.88, -7.0821
1547.87, -7.72163
1547.86, -8.83053
1547.85, -10.4984
1547.84, -12.9758
1547.83, -16.8066
1547.82, -21.6623
1547.81, -18.6106
1547.8, -13.602
1547.79, -10.406
1547.78, -8.44509
1547.77, -7.34231
1547.76, -6.87559
1547.75, -6.90486
1547.74, -7.35657
1547.73, -8.22673
1547.72, -9.59824
1547.71, -11.6907
1547.7, -14.9797
1547.69, -19.9471
1547.68, -19.7022
1547.67, -14.3542
1547.66, -10.8439
1547.65, -8.72336
1547.64, -7.49882
1547.63, -6.89397
1547.62, -6.75283
1547.61, -7.00253
1547.6, -7.64238
1547.59, -8.7519
1547.58, -10.5282
1547.57, -13.3834
1547.56, -18.0022
1547.55, -20.6567
1547.54, -15.4834
1547.53, -11.5982
1547.52, -9.25759
1547.51, -7.85767
1547.5, -7.07488
1547.49, -6.74237
1547.48, -6.78891
1547.47, -7.21719
1547.46, -8.10551
1547.45, -9.63473
1547.44, -12.1616
1547.43, -16.3449
1547.42, -21.0395
1547.41, -17.1011
1547.4, -12.7595
1547.39, -10.1142
1547.38, -8.4796
1547.37, -7.48179
1547.36, -6.94079
1547.35, -6.78539
1547.34, -7.02165
1547.33, -7.72833
1547.32, -9.07277
1547.31, -11.3595
1547.3, -15.1468
1547.29, -20.6165
1547.28, -19.1448
1547.27, -14.3066
1547.26, -11.2521
1547.25, -9.31681
1547.24, -8.06536
1547.23, -7.29883
1547.22, -6.94403
1547.21, -7.01039
1547.2, -7.57638
1547.19, -8.7916
1547.18, -10.9023
1547.17, -14.3453
1547.16, -19.7063
